loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L000366,13.0,2020-05,2019-04,,346.0,406000.0,390211.1111111115,6.77,,<=60,41-50,TN,Purchase,Investment,Condo,,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095199,SystemB,Missing,1,0,0,0,Current,0,None
L000366,14.0,2020-06,2019-04,15.0,345.0,406000.0,389083.3333333337,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.095411,SystemB,Missing,0,1,0,0,Current,0,None
L000366,,2020-07,2019-04,16.0,,406000.0,387955.55555555597,6.77,780+,<=60,41-50,TN,,Investment,Condo,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095484,SystemB,Under Review,1,0,0,1,Current,0,None
L000366,16.0,2020-08,2019-04,17.0,343.0,406000.0,386827.7777777782,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095535,SystemA,Complete,0,1,0,0,Current,0,None
L000366,17.0,2020-09,2019-04,18.0,342.0,406000.0,385700.00000000047,6.77,780+,<=60,,TN,Purchase,Investment,Condo,Servicer_D,30DPD,30.0,,0.0,0.0,None,2026-08-25T20:24:24.095579,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000366,18.0,2020-10,2019-04,19.0,341.0,406000.0,384572.2222222227,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095622,SystemB,Missing,0,0,0,0,Current,0,None
L000366,19.0,2020-11,2019-04,20.0,340.0,406000.0,383444.44444444496,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_D,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.095667,SystemB,Under Review,0,0,0,0,Current,0,None
L000366,20.0,2020-12,2019-04,21.0,339.0,406000.0,382316.6666666672,6.77,780+,<=60,41-50,TN,Purchase,Investment,,Servicer_D,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.095707,SystemB,Under Review,0,0,0,0,Current,0,None
L000366,21.0,2021-01,2019-04,22.0,338.0,406000.0,381188.88888888946,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_B,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.095748,SystemA,Complete,0,0,0,0,Current,0,None
L000366,22.0,2021-02,2019-04,23.0,337.0,406000.0,380061.1111111117,6.77,780+,<=60,41-50,,Purchase,Investment,Condo,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095787,SystemA,Under Review,0,0,0,0,Current,0,None
L000366,23.0,2021-03,2019-04,24.0,336.0,406000.0,378933.33333333395,6.77,780+,<=60,41-50,,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095825,SystemB,Under Review,0,1,0,0,Current,0,None
L000366,24.0,2021-04,2019-04,25.0,335.0,406000.0,377805.5555555562,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095880,SystemA,Partial,1,0,0,0,Current,0,None
L000366,25.0,2021-05,2019-04,26.0,334.0,,376677.77777777845,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095921,SystemA,Partial,0,0,0,0,Current,0,None
L000366,26.0,2021-06,2019-04,27.0,333.0,406000.0,375550.0000000007,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.095962,SystemA,Partial,0,0,0,0,Current,1,Status_Conflict
L000366,27.0,2021-07,2019-04,28.0,332.0,406000.0,,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096008,SystemA,Missing,1,1,0,0,30DPD,0,None
L000366,28.0,2021-08,2019-04,29.0,331.0,406000.0,,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096047,SystemA,Missing,1,1,0,0,30DPD,0,None
L000366,29.0,2021-09,2019-04,,330.0,406000.0,372166.66666666744,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096085,,Under Review,1,1,0,0,30DPD,0,None
L000366,30.0,2021-10,2019-04,31.0,329.0,406000.0,371038.8888888897,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096122,SystemA,,1,1,1,0,60DPD,0,None
L000366,31.0,2021-11,2019-04,32.0,328.0,406000.0,369911.11111111194,6.77,780+,<=60,41-50,TN,,Investment,Condo,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096160,SystemA,Partial,1,1,0,0,30DPD,0,None
L000366,32.0,2021-12,2019-04,33.0,327.0,406000.0,368783.3333333342,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096198,SystemB,Missing,1,1,0,0,30DPD,0,None
L000366,33.0,2022-01,2019-04,34.0,326.0,406000.0,367655.55555555644,6.77,780+,<=60,41-50,TN,Purchase,Investment,,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096236,SystemB,Complete,1,1,1,0,60DPD,0,None
L000366,34.0,2022-02,2019-04,35.0,325.0,406000.0,366527.7777777787,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096274,SystemA,Under Review,0,0,0,1,Current,0,None
L000366,35.0,2022-03,2019-04,36.0,324.0,406000.0,365400.00000000093,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096313,SystemA,Partial,0,0,0,0,Current,0,None
L000366,36.0,2022-04,2019-04,37.0,323.0,406000.0,364272.2222222232,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,,SystemB,Complete,1,0,0,0,Current,1,Status_Conflict
L000366,37.0,2022-05,2019-04,38.0,322.0,406000.0,363144.4444444454,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096394,SystemB,Complete,0,0,0,1,Current,0,None
L000366,38.0,2022-06,2019-04,39.0,321.0,406000.0,,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096431,SystemB,Under Review,0,0,0,1,Current,0,None
L000366,39.0,2022-07,2019-04,40.0,320.0,406000.0,360888.8888888899,6.77,780+,<=60,41-50,,Purchase,Investment,Condo,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096469,SystemB,Under Review,0,0,0,0,Current,0,None
L000366,40.0,2022-08,2019-04,41.0,319.0,406000.0,359761.1111111122,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096506,SystemB,Partial,0,0,0,0,Current,0,None
L000366,41.0,2022-09,2019-04,42.0,318.0,406000.0,358633.3333333344,6.77,,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096543,SystemA,Partial,0,0,0,0,Current,0,None
L000366,42.0,2022-10,2019-04,43.0,317.0,406000.0,357505.55555555667,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.096579,SystemB,Complete,0,1,0,0,Current,0,None
L000366,43.0,2022-11,2019-04,44.0,316.0,406000.0,356377.7777777789,6.77,780+,<=60,41-50,,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096615,SystemB,Missing,0,0,0,0,Current,0,None
L000366,44.0,2022-12,2019-04,45.0,315.0,406000.0,355250.00000000116,6.77,780+,<=60,41-50,TN,Purchase,,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096652,SystemA,Under Review,0,0,0,0,Current,0,None
L000366,45.0,2023-01,2019-04,46.0,314.0,406000.0,354122.2222222234,6.77,,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096690,SystemB,Partial,0,0,0,1,Current,0,None
L000366,46.0,2023-02,2019-04,47.0,313.0,406000.0,352994.44444444566,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096728,SystemA,Missing,0,0,0,0,Current,0,None
L000366,47.0,2023-03,2019-04,48.0,312.0,,351866.6666666679,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096765,SystemA,,0,0,0,0,Current,0,None
L000366,48.0,2023-04,2019-04,49.0,311.0,406000.0,350738.88888889016,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096801,SystemA,Partial,1,0,0,0,Current,0,None
L000366,49.0,2023-05,2019-04,50.0,310.0,406000.0,349611.1111111124,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.096859,SystemB,Under Review,0,0,0,0,Current,0,None
L000366,50.0,2023-06,2019-04,51.0,309.0,406000.0,348483.33333333465,6.77,780+,<=60,41-50,TN,Purchase,Investment,,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096906,SystemA,Complete,0,0,0,0,Current,0,None
L000366,51.0,2023-07,2019-04,52.0,308.0,406000.0,347355.5555555569,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,,30DPD,30.0,,0.0,0.0,None,2026-08-25T20:24:24.096946,SystemB,Complete,1,1,0,0,30DPD,0,None
L000366,,2023-08,2019-04,53.0,,406000.0,346227.77777777915,6.77,,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.096985,SystemA,Complete,1,1,0,0,30DPD,0,None
L000366,53.0,2023-09,2019-04,54.0,306.0,406000.0,345100.0000000014,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,30DPD,30.0,0.0,0.0,,None,2026-08-25T20:24:24.097023,SystemB,Complete,1,1,0,0,30DPD,0,None
L000366,54.0,2023-10,2019-04,55.0,305.0,406000.0,343972.22222222365,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,30DPD,30.0,0.0,,0.0,None,2026-08-25T20:24:24.097061,SystemB,Complete,1,1,0,0,30DPD,0,None
L000366,55.0,2023-11,2019-04,56.0,304.0,406000.0,342844.4444444459,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,30DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.097097,SystemA,Complete,1,1,0,0,30DPD,0,None
L000366,56.0,2023-12,2019-04,57.0,303.0,406000.0,341716.66666666814,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,30DPD,30.0,0.0,,0.0,None,2026-08-25T20:24:24.097133,SystemA,,1,1,0,0,30DPD,0,None
L000366,57.0,2024-01,2019-04,58.0,302.0,406000.0,340588.8888888904,,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097172,SystemA,Complete,1,1,1,0,60DPD,0,None
L000366,58.0,2024-02,2019-04,59.0,301.0,406000.0,339461.11111111264,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097209,SystemB,,1,1,1,0,60DPD,0,None
L000366,59.0,2024-03,2019-04,60.0,300.0,406000.0,338333.3333333349,6.77,780+,,41-50,TN,Purchase,Investment,Condo,Servicer_A,60DPD,60.0,,0.0,0.0,None,2026-08-25T20:24:24.097245,SystemB,Under Review,1,1,1,0,90DPD,1,Payment_Anomaly
L000366,60.0,2024-04,2019-04,61.0,299.0,406000.0,337205.55555555713,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097287,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000366,61.0,2024-05,2019-04,62.0,298.0,406000.0,336077.7777777794,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097324,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000366,62.0,2024-06,2019-04,,297.0,406000.0,334950.00000000163,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097359,SystemB,Missing,1,1,1,0,60DPD,0,None
L000366,63.0,2024-07,2019-04,,296.0,406000.0,333822.2222222239,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_D,60DPD,60.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.097395,SystemA,Partial,1,1,1,0,60DPD,0,None
L000366,64.0,2024-08,2019-04,65.0,295.0,406000.0,332694.4444444461,6.77,780+,,41-50,TN,Purchase,Investment,Condo,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097430,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000366,65.0,2024-09,2019-04,66.0,294.0,406000.0,331566.6666666684,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097466,SystemA,Partial,1,1,1,0,60DPD,0,None
L000366,66.0,2024-10,2019-04,67.0,293.0,406000.0,330438.8888888906,6.77,,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097502,SystemB,Missing,1,1,1,0,60DPD,0,None
L000366,67.0,2024-11,2019-04,68.0,292.0,406000.0,329311.11111111287,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097538,SystemB,Complete,1,1,1,0,90DPD,0,None
L000366,68.0,2024-12,2019-04,69.0,291.0,406000.0,328183.3333333351,6.77,780+,<=60,41-50,TN,Purchase,Investment,Condo,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097572,SystemB,Partial,1,1,1,0,90DPD,1,Payment_Anomaly
L000351,0.0,2019-05,2019-05,1.0,359.0,482000.0,480661.1111111111,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,,2026-08-25T20:24:24.097693,,Partial,0,0,0,0,Current,0,None
L000351,1.0,2019-06,2019-05,2.0,358.0,482000.0,479322.22222222225,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097733,SystemB,Complete,1,1,0,0,30DPD,0,None
L000351,2.0,2019-07,2019-05,3.0,357.0,482000.0,477983.3333333334,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097770,SystemA,Complete,1,1,0,0,30DPD,0,None
L000351,3.0,2019-08,2019-05,4.0,356.0,,476644.4444444445,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,30DPD,30.0,0.0,0.0,0.0,,2026-08-25T20:24:24.097806,SystemA,Partial,1,1,0,0,30DPD,0,None
L000351,,2019-09,2019-05,5.0,355.0,482000.0,475305.5555555556,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,30DPD,30.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.097861,SystemB,Complete,1,1,0,0,30DPD,0,None
L000351,5.0,2019-10,2019-05,6.0,354.0,482000.0,473966.66666666674,5.49,,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,30DPD,30.0,0.0,,0.0,None,2026-08-25T20:24:24.097906,SystemB,Missing,1,1,0,0,30DPD,0,None
L000351,,2019-11,2019-05,7.0,353.0,482000.0,472627.77777777787,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097945,,Complete,1,1,0,0,60DPD,0,None
L000351,7.0,2019-12,2019-05,8.0,352.0,482000.0,471288.888888889,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.097982,SystemA,Missing,1,1,0,0,30DPD,0,None
L000351,8.0,2020-01,2019-05,9.0,351.0,482000.0,469950.0000000001,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098019,SystemA,Missing,1,1,0,0,30DPD,0,None
L000351,9.0,2020-02,2019-05,10.0,350.0,482000.0,468611.11111111124,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098056,SystemA,Complete,1,1,1,0,60DPD,1,Payment_Anomaly
L000351,10.0,2020-03,2019-05,11.0,349.0,482000.0,467272.22222222236,5.49,700-739,91-95,31-40,MI,,Second Home,Manufactured,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098099,SystemA,Complete,1,1,1,0,60DPD,0,None
L000351,,2020-04,2019-05,12.0,348.0,482000.0,465933.3333333335,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098137,SystemA,Partial,1,1,1,0,60DPD,0,None
L000351,12.0,2020-05,2019-05,13.0,347.0,482000.0,464594.4444444446,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098174,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000351,13.0,2020-06,2019-05,,346.0,482000.0,463255.55555555574,,700-739,91-95,,MI,Purchase,,,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098211,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000351,14.0,2020-07,2019-05,15.0,345.0,482000.0,461916.66666666686,5.49,700-739,,31-40,MI,,Second Home,Manufactured,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098247,SystemA,,1,1,1,0,Current,0,None
L000351,15.0,2020-08,2019-05,16.0,344.0,482000.0,460577.777777778,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098286,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000351,16.0,2020-09,2019-05,17.0,343.0,482000.0,459238.8888888891,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,90DPD,90.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.098322,SystemA,,1,1,1,0,90DPD,0,None
L000351,17.0,2020-10,2019-05,18.0,342.0,482000.0,457900.00000000023,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098358,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000351,18.0,2020-11,2019-05,19.0,341.0,482000.0,456561.11111111136,5.49,700-739,91-95,31-40,MI,,Second Home,Manufactured,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098393,SystemB,Complete,1,1,1,0,90DPD,0,None
L000351,19.0,2020-12,2019-05,20.0,340.0,482000.0,455222.2222222225,5.49,700-739,91-95,31-40,MI,Purchase,,Manufactured,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098429,SystemB,Under Review,1,1,1,0,90DPD,0,None
L000351,20.0,2021-01,2019-05,21.0,339.0,482000.0,453883.3333333336,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098465,SystemA,Partial,1,1,1,0,Default,0,None
L000351,21.0,2021-02,2019-05,22.0,338.0,482000.0,452544.4444444447,5.49,700-739,91-95,31-40,MI,Purchase,,Manufactured,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098503,SystemB,Complete,1,1,1,0,90DPD,0,None
L000351,22.0,2021-03,2019-05,23.0,337.0,482000.0,451205.55555555585,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098539,SystemA,,1,1,1,0,90DPD,0,None
L000351,23.0,2021-04,2019-05,24.0,336.0,482000.0,449866.666666667,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,90DPD,90.0,,0.0,0.0,None,2026-08-25T20:24:24.098574,SystemA,Complete,1,1,1,0,90DPD,0,None
L000351,24.0,2021-05,2019-05,25.0,335.0,482000.0,448527.7777777781,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098612,SystemA,,1,1,1,0,90DPD,0,None
L000351,25.0,2021-06,2019-05,26.0,334.0,482000.0,447188.8888888892,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.098647,SystemB,Missing,1,1,1,0,90DPD,0,None
L000351,26.0,2021-07,2019-05,27.0,,482000.0,445850.00000000035,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,,2026-08-25T20:24:24.098689,SystemB,Under Review,1,1,1,0,Default,0,None
L000351,27.0,2021-08,2019-05,28.0,332.0,482000.0,444511.1111111115,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:24.098730,SystemB,Complete,1,1,1,0,Default,0,None
L000351,28.0,2021-09,2019-05,29.0,331.0,482000.0,443172.2222222226,5.49,700-739,91-95,31-40,MI,,Second Home,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:24.098770,SystemB,Missing,1,1,1,0,Default,0,None
L000351,29.0,2021-10,2019-05,30.0,330.0,482000.0,441833.3333333337,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,Default,120.0,0.0,0.0,,40-60%,2026-08-25T20:24:24.098810,SystemB,Missing,1,1,1,0,Default,0,None
L000351,30.0,2021-11,2019-05,31.0,329.0,482000.0,440494.44444444485,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_D,Default,120.0,0.0,0.0,,20-40%,2026-08-25T20:24:24.098867,SystemB,Partial,1,1,1,0,Default,0,None
L000351,31.0,2021-12,2019-05,,328.0,482000.0,439155.55555555597,5.49,700-739,91-95,31-40,MI,Purchase,Second Home,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,,2026-08-25T20:24:24.098914,SystemB,Partial,1,1,1,0,Default,0,None
L000351,32.0,2022-01,2019-05,33.0,327.0,482000.0,437816.6666666671,5.49,,91-95,31-40,MI,,Second Home,Manufactured,Servicer_C,Default,120.0,,0.0,,60-80%,2026-08-25T20:24:24.098956,SystemB,Complete,1,1,1,0,Default,0,None
L000480,0.0,2019-05,2019-05,1.0,359.0,306000.0,305150.0,6.58,<620,,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.099063,SystemB,Partial,1,0,0,0,Current,0,None
L000480,1.0,2019-06,2019-05,2.0,358.0,306000.0,,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.099104,SystemA,Under Review,0,1,0,0,Current,0,None
L000480,2.0,2019-07,2019-05,3.0,357.0,306000.0,303450.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.099144,SystemB,Under Review,0,0,0,0,30DPD,0,None
L000480,3.0,2019-08,2019-05,4.0,356.0,306000.0,302600.0,6.58,<620,>95,41-50,TN,,Investment,Condo,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.099182,SystemB,Under Review,0,1,0,0,Current,0,None
L000480,4.0,2019-09,2019-05,5.0,355.0,306000.0,301750.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,,Servicer_D,30DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.099219,SystemA,Missing,1,1,0,0,60DPD,0,None
L000480,5.0,2019-10,2019-05,6.0,354.0,306000.0,300900.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.099255,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000480,6.0,2019-11,2019-05,7.0,353.0,306000.0,300050.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_A,90DPD,90.0,0.0,0.0,,None,2026-08-25T20:24:24.099290,SystemA,Missing,1,1,1,0,90DPD,0,None
L000480,7.0,2019-12,2019-05,8.0,352.0,306000.0,299200.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.099325,SystemB,Complete,1,1,1,0,90DPD,0,None
L000480,8.0,2020-01,2019-05,9.0,351.0,306000.0,298350.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_B,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:24.099366,SystemA,Missing,1,1,1,0,Default,0,None
L000480,9.0,2020-02,2019-05,10.0,350.0,306000.0,297500.0,6.58,<620,>95,41-50,TN,Cash-Out Refinance,Investment,Condo,Servicer_B,Default,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:24.099408,SystemB,Missing,1,1,1,0,Default,1,Document_Gap
